CustomerID,isFraud,Value,Time,Max_Dist_Nat,Date,CountryISOCode,BusinessChannel,WeekDay,MonthDay,VincDate,VincOffice,Gender,Segment,Age,Income,Expenditures,VisitedCountries,Dist_Sum_Int,Dist_Mean_Int,Dist_Max_Int,NatVisitedCities,Dist_Mean_Nat,Dist_Today,Dist_Sum_Nat
5852997899,0,53.5,15,146.4,20150501,US,POS,5,1,20050729,180,F,Personal Plus,30,1000.0,243.7,2,211.445686,15.722843,15.722843,5,47.4,2828.7,378.9
7352997899,0,53.5,15,146.4,20150501,US,POS,5,1,20050729,180,F,Personal Plus,30,1000.0,243.7,2,211.445686,15.722843,15.722843,5,47.4,2828.7,378.9
775095449,1,58.1,18,104.3,20150518,US,ATM_INT,1,18,20050315,59,M,Personal Plus,34,714.3,571.4,1,,,,2,14.3,2828.7,417.2
2343221514,0,59.0,17,114.3,20150516,US,POS,6,16,20050920,267,F,Personal Plus,29,1180.2,714.3,2,8486.2338,2828.74346,2828.74346,4,58.6,2828.7,292.8
7098712664,0,60.3,10,286.6,20150512,US,POS,2,12,20040610,21,M,Preferencial,30,1285.7,371.4,1,,,,8,77.8,2828.7,2179.9
5679693572,0,64.9,18,29.9,20150526,US,POS,2,26,19970617,42,M,Personal Plus,41,1714.3,1142.9,3,6781.935452,1695.483863,2828.74346,3,24.0,2828.7,69.3
6837924747,0,66.8,7,381.5,20150521,US,POS,4,21,19891001,210,F,Preferencial,53,14171.4,1428.6,2,11314.97384,2828.74346,2828.74346,3,358.8,2828.7,8969.5
8479912445,0,68.3,0,111.7,20150518,US,POS,1,18,20130314,227,M,Personal Plus,37,1657.1,428.6,3,681.65169,17.411349,2395.1668,2,111.7,2828.7,223.5
9171755730,0,68.3,1,186.3,20150516,US,POS,6,16,20041020,536,M,Emprendedor,40,1428.6,428.6,1,,,,7,19.3,2828.7,1311.8
8652956578,1,68.3,23,0.6,20150521,PH,ATM_INT,4,21,20101027,54,F,Personal Plus,31,857.1,142.9,3,7813.115936,1953.278984,2828.74346,1,,1931.5,0.6
9552956578,1,68.3,23,0.6,20150521,PH,ATM_INT,4,21,20101027,54,F,Personal Plus,31,857.1,142.9,3,7813.115936,1953.278984,2828.74346,1,,1931.5,0.6
271631957,1,71.5,5,182.5,20150522,US,POS,5,22,19910117,245,M,PYME,52,2285.7,2285.7,1,,,,7,29.7,2828.7,1842.6
4119250764,0,71.5,17,19.8,20150522,US,POS,5,22,20020506,602,M,Personal Plus,61,624.3,142.9,3,3447.2554,3783.2968,455.681211,2,19.8,2828.7,39.6
598662117,0,72.1,13,148.4,20150502,US,POS,6,2,19980224,29,M,Personal Plus,38,2400.0,1314.3,3,338.76113,827.19282,15.722843,4,32.5,2828.7,195.1
8698662117,0,72.1,13,148.4,20150502,US,POS,6,2,19980224,29,M,Personal Plus,38,2400.0,1314.3,3,338.76113,827.19282,15.722843,4,32.5,2828.7,195.1
9345493221,0,72.3,15,409.6,20150511,US,POS,1,11,19960214,210,F,Preferencial,44,1363.0,485.7,1,,,,2,49.6,2828.7,819.1
5852779428,1,73.5,1,0.6,20150529,US,MCI,5,29,20050627,932,F,Personal Plus,31,1440.0,57.1,1,,,,1,,2828.7,0.6
7452403292,0,75.3,12,137.7,20150524,US,POS,0,24,20030303,304,F,Personal Plus,39,2000.0,1428.6,1,,,,2,137.7,2828.7,275.4
8370720153,0,78.0,13,211.3,20150514,PA,POS,4,14,19970503,672,M,Preferencial,59,3000.3,1422.3,1,,,,6,55.4,648.7,166.7
3672284933,0,78.1,11,455.5,20150518,US,POS,1,18,20070103,248,M,Personal Plus,31,2285.7,428.6,1,,,,7,122.8,2828.7,272.5
5237924747,0,80.7,7,381.5,20150521,US,POS,4,21,19891001,210,F,Preferencial,53,14171.4,1428.6,2,11314.97384,2828.74346,2828.74346,3,358.8,2828.7,8969.5
345493221,0,86.2,11,409.6,20150511,US,POS,1,11,19960214,210,F,Preferencial,44,1363.0,485.7,1,,,,2,49.6,2828.7,819.1
2543255725,0,88.9,12,14.7,20150517,US,POS,0,17,20040116,542,F,Personal Plus,33,714.3,285.7,1,,,,4,8.9,2828.7,16.3
2337924747,0,88.9,9,381.5,20150521,US,POS,4,21,19891001,210,F,Preferencial,53,14171.4,1428.6,2,11314.97384,2828.74346,2828.74346,3,358.8,2828.7,8969.5
3124807411,0,90.3,15,119.0,20150529,US,POS,5,29,19930510,333,F,Emprendedor,51,60914.9,47499.0,1,,,,6,34.3,2828.7,652.6
143580980,0,95.7,0,211.3,20150520,US,MCI,3,20,19941025,738,F,Preferencial,41,7142.9,6285.7,2,11314.97384,2828.74346,2828.74346,6,42.2,2828.7,633.4
4712647085,0,100.3,23,405.5,20150530,US,POS,6,30,20050408,524,M,Preferencial,35,2342.9,57.1,2,11314.97384,2828.74346,2828.74346,7,197.4,2828.7,4738.8
10052521511,0,101.1,15,0.6,20150517,US,POS,0,17,20031219,37,F,Emprendedor,37,428.6,85.7,2,5657.48692,2828.74346,2828.74346,1,,2828.7,0.6
8971670260,0,102.6,17,9.9,20150505,US,POS,2,5,19930717,161,M,Personal Plus,49,810.6,342.9,1,,,,2,9.9,2828.7,59.4
8273167643,0,108.2,11,0.6,20150530,US,POS,6,30,20070817,602,M,Personal Plus,41,1714.3,1714.3,1,,,,1,,2828.7,0.6
9698667380,0,112.1,16,151.4,20150505,US,POS,2,5,19990819,277,M,Preferencial,36,2285.7,1285.7,2,5657.48692,2828.74346,2828.74346,5,12.5,2828.7,486.5
7832487306,0,130.1,9,0.6,20150522,US,POS,5,22,19990715,613,F,Personal Plus,62,510.0,0.0,1,,,,1,,2828.7,0.6
5053000217,1,139.6,12,0.6,20150529,US,POS,5,29,20100219,231,F,Personal Plus,30,514.3,200.0,1,,,,1,,2828.7,0.6
2643049437,0,148.5,14,7.5,20150502,US,POS,6,2,19940601,310,F,Personal Plus,53,428.6,142.9,2,16972.4676,2828.74346,2828.74346,3,5.7,2828.7,28.3
4243049437,0,148.5,14,7.5,20150502,US,POS,6,2,19940601,310,F,Personal Plus,53,428.6,142.9,2,16972.4676,2828.74346,2828.74346,3,5.7,2828.7,28.3
874981040,1,150.6,19,434.0,20150509,US,POS,6,9,19990727,516,M,Personal Plus,33,428.6,228.6,1,,,,2,434.4,2828.7,868.9
3872344448,0,150.8,14,0.6,20150530,US,ATM_INT,6,30,20040310,483,M,Personal Plus,30,8571.4,0.0,2,1981.2422,2828.74346,2828.74346,1,,2828.7,0.6
34371354,0,160.0,13,417.1,20150512,US,POS,2,12,20090831,248,M,Preferencial,51,9585.7,285.7,2,325.599625,183.531137,183.531137,3,373.7,2828.7,1464.2
8279951442,0,163.8,9,309.5,20150501,US,POS,5,1,20040820,586,M,Personal Plus,36,800.0,457.1,2,2828.74346,2828.74346,2828.74346,5,121.7,2828.7,146.2
9579951442,0,163.8,9,309.5,20150501,US,POS,5,1,20040820,586,M,Personal Plus,36,800.0,457.1,2,2828.74346,2828.74346,2828.74346,5,121.7,2828.7,146.2
5372284933,0,174.7,10,455.5,20150518,US,POS,1,18,20070103,248,M,Personal Plus,31,2285.7,428.6,1,,,,7,122.8,2828.7,272.5
1453177089,0,191.7,17,409.6,20150527,PR,POS,3,27,20050228,652,F,Preferencial,29,3428.6,990.0,4,31629.92283,2259.2822,2828.74346,5,223.7,152.4,3792.2
4052702076,0,203.9,17,0.6,20150517,DO,POS,0,17,20050214,363,F,Personal Plus,36,857.1,285.7,1,,,,1,,14.3,0.6
1971266576,0,206.3,18,619.0,20150504,US,POS,1,4,20060511,2,M,Personal Plus,33,1428.6,0.0,2,5657.48692,2828.74346,2828.74346,5,261.2,2828.7,2351.3
6171266576,0,206.3,18,619.0,20150504,US,POS,1,4,20060511,2,M,Personal Plus,33,1428.6,0.0,2,5657.48692,2828.74346,2828.74346,5,261.2,2828.7,2351.3
4915242759,0,206.9,14,619.0,20150519,US,MCI,2,19,19820924,348,M,Preferencial,56,4857.1,2285.7,5,66278.2571,3898.722458,5612.66735,5,35.4,2828.7,4575.6
6915242759,0,206.9,14,619.0,20150519,US,MCI,2,19,19820924,348,M,Preferencial,56,4857.1,2285.7,5,66278.2571,3898.722458,5612.66735,5,35.4,2828.7,4575.6
1716256200,0,217.0,16,181.6,20150521,US,ATM_INT,4,21,19980327,19,M,Personal Plus,57,914.3,600.0,1,,,,6,19.9,2828.7,558.2
6570557880,1,220.8,17,151.4,20150530,US,MCI,6,30,19860801,600,M,Preferencial,52,6571.4,2773.4,2,211.445686,15.722843,15.722843,3,2.4,2828.7,47.2
5342999373,1,229.5,10,357.1,20150522,US,POS,5,22,19810112,600,F,Preferencial,54,5714.3,4157.1,2,422.891372,15.722843,15.722843,12,117.2,2828.7,2813.8
8553000217,1,232.6,12,0.6,20150529,US,POS,5,29,20100219,231,F,Personal Plus,30,514.3,200.0,1,,,,1,,2828.7,0.6
3953009651,1,236.8,18,0.6,20150530,US,ATM_INT,6,30,20120201,71,F,Personal Plus,31,571.4,342.9,1,,,,1,,2828.7,0.6
9452387545,1,244.4,0,409.6,20150507,HN,MCI,4,7,20060330,304,F,Personal Plus,37,1714.3,1714.3,1,,,,3,299.3,1245.2,1197.3
5819382599,0,264.5,17,0.6,20150512,US,POS,2,12,20020212,237,M,Personal Plus,37,4285.7,2285.7,1,,,,1,,2828.7,0.6
1022432473,0,272.2,13,417.1,20150513,US,POS,3,13,19900601,477,F,Personal Plus,59,1428.6,100.0,1,,,,4,356.6,2828.7,4992.3
228357205,0,275.9,19,6.4,20150519,US,MCI,2,19,20020118,267,M,Emprendedor,31,657.1,171.4,3,2236.7221,5576.677396,8324.617545,3,5.5,2828.7,137.4
6737724025,1,278.4,22,146.4,20150519,CR,ATM_INT,2,19,20050707,207,F,Personal Plus,36,1428.6,1142.9,1,,,,2,146.4,921.9,292.8
7172287325,1,278.4,16,417.1,20150519,CR,ATM_INT,2,19,20060823,773,M,Personal Plus,31,1714.3,1142.9,1,,,,8,129.6,921.9,2333.6
9111233778,1,278.4,16,17.0,20150519,CR,ATM_INT,2,19,20130104,281,M,Personal Plus,31,342.9,342.9,1,,,,2,17.0,921.9,34.0
5752886652,1,292.7,14,0.6,20150530,CR,ATM_INT,6,30,20030710,217,F,Personal Plus,33,600.0,142.9,1,,,,1,,921.9,0.6
4413483011,1,294.2,21,248.3,20150529,US,MCI,5,29,19850725,834,M,Personal Plus,48,4285.7,1428.6,2,5657.48692,2828.74346,2828.74346,4,87.2,2828.7,61.3
4619231654,1,294.2,20,0.6,20150529,US,MCI,5,29,19911024,590,M,Personal Plus,62,3748.6,1428.6,1,,,,1,,2828.7,0.6
830353555,1,294.4,22,112.4,20150530,US,MCI,6,30,20000301,70,F,Personal Plus,44,914.3,800.0,1,,,,3,84.7,2828.7,592.9
3122655718,0,299.4,13,38.2,20150501,US,POS,5,1,20020924,434,F,Personal Plus,33,456.0,42.9,1,,,,2,38.2,2828.7,76.4
6122655718,0,299.4,13,38.2,20150501,US,POS,5,1,20020924,434,F,Personal Plus,33,456.0,42.9,1,,,,2,38.2,2828.7,76.4
8471611478,0,300.4,10,429.6,20150505,PA,POS,2,5,19931001,961,M,Preferencial,53,9798.6,3428.6,4,2653.21871,249.385214,4882.4364,11,115.2,648.7,431.3
2998712664,0,306.5,23,286.6,20150512,US,MCI,2,12,20040610,21,M,Preferencial,30,1285.7,371.4,1,,,,8,77.8,2828.7,2179.9
6471780105,0,313.7,11,0.6,20150521,PA,POS,4,21,19990202,272,M,Personal Plus,40,371.4,142.9,1,,,,1,,648.7,0.6
1543723803,0,341.4,16,217.1,20150519,US,POS,2,19,19930920,21,F,Preferencial,46,3874.3,2571.4,1,,,,5,88.6,2828.7,2479.8
836302872,0,343.8,22,145.7,20150513,US,MCI,3,13,20000609,534,F,PYME,34,16190.3,10743.1,1,,,,3,136.4,2828.7,818.2
7294383669,1,344.9,18,151.4,20150516,US,MCI,6,16,19981020,639,M,Preferencial,42,5093.4,1657.1,2,5657.48692,2828.74346,2828.74346,4,147.0,2828.7,1175.6
8536531575,1,344.9,22,455.5,20150518,US,MCI,1,18,19940512,71,F,Preferencial,62,554305.7,51670.3,4,3518.94374,1172.698125,2265.941318,3,273.4,2828.7,1365.3
8232723889,0,347.6,16,381.5,20150506,US,MCI,3,6,19971112,486,F,Personal Plus,45,1428.6,571.4,2,11314.97384,2828.74346,2828.74346,2,381.5,2828.7,763.9
5952418930,1,355.6,14,0.6,20150523,US,POS,6,23,20140523,1,F,Personal,115,176.0,0.0,2,2828.74346,2828.74346,2828.74346,1,,2828.7,0.6
7210235278,0,417.3,17,113.0,20150512,US,POS,2,12,20111027,424,M,Emprendedor,59,1142.9,114.3,1,,,,5,77.6,2828.7,62.9
4039790053,0,433.7,10,455.5,20150507,US,POS,4,7,20110520,219,F,Personal Plus,43,1428.6,885.7,1,,,,3,33.5,2828.7,1213.8
2271591342,0,442.4,17,151.4,20150519,US,POS,2,19,19931124,929,M,Preferencial,54,5714.3,0.0,1,,,,7,53.6,2828.7,1822.3
5014621105,1,482.8,18,189.1,20150518,US,MCI,1,18,20000925,854,M,Preferencial,32,7383.8,5643.5,2,2828.74346,2828.74346,2828.74346,4,66.7,2828.7,1734.7
6514621105,1,482.8,18,189.1,20150518,US,MCI,1,18,20000925,854,M,Preferencial,32,7383.8,5643.5,2,2828.74346,2828.74346,2828.74346,4,66.7,2828.7,1734.7
7942869946,0,493.9,14,14.7,20150525,US,POS,1,25,19800903,412,F,Personal Plus,56,2000.0,714.3,1,,,,3,14.6,2828.7,24.9
7127592100,0,556.2,22,0.6,20150506,US,MCI,3,6,20010201,88,F,Personal Plus,34,571.4,257.1,2,2828.74346,2828.74346,2828.74346,1,,2828.7,0.6
584981040,1,593.7,19,434.0,20150509,US,POS,6,9,19990727,516,M,Personal Plus,33,428.6,228.6,1,,,,2,434.4,2828.7,868.9
4652418930,1,648.4,15,0.6,20150523,US,POS,6,23,20140523,1,F,Personal,115,176.0,0.0,2,2828.74346,2828.74346,2828.74346,1,,2828.7,0.6
4210237279,0,689.7,15,104.3,20150519,US,MCI,2,19,19910701,859,M,Preferencial,57,1142.9,6571.4,5,233.65989,2875.458262,5254.11381,7,66.7,2828.7,1133.3
6510237279,0,689.8,20,104.3,20150519,US,POS,2,19,19910701,859,M,Preferencial,57,1142.9,6571.4,5,233.65989,2875.458262,5254.11381,7,66.7,2828.7,1133.3
2650924640,1,700.6,1,309.5,20150505,US,POS,2,5,19990118,483,F,Personal Plus,36,2217.3,85.7,2,16972.4676,2828.74346,2828.74346,5,196.2,2828.7,1569.2
4298659466,1,721.7,18,16.4,20150527,US,MCI,3,27,20070207,420,M,Personal Plus,39,1000.0,571.4,2,2828.74346,2828.74346,2828.74346,5,9.8,2828.7,411.5
6579624710,0,754.0,16,113.0,20150515,DO,POS,5,15,20030211,202,M,Personal Plus,41,1714.3,857.1,5,21177.66911,2647.29415,5189.549753,4,64.2,14.3,33.0
7791266011,1,889.2,5,178.2,20150522,HK,POS,5,22,19740401,20,M,PYME,46,17756.6,9965.7,2,2828.74346,2828.74346,2828.74346,2,178.2,1575.9,178.2
3032723889,0,1042.9,16,381.5,20150506,US,MCI,3,6,19971112,486,F,Personal Plus,45,1428.6,571.4,2,11314.97384,2828.74346,2828.74346,2,381.5,2828.7,763.9
25804000580,0,1098.4,19,179.7,20150515,CA,MCI,5,15,19960410,814,,Emprendedor,37,8225.0,6480.6,1,,,,3,92.3,455.7,184.7
7571785579,0,1375.0,22,151.4,20150513,US,MCI,3,13,19991202,268,M,Preferencial,36,2485.7,1571.4,3,484.189146,1613.394311,2828.74346,3,51.8,2828.7,362.3
7898563411,1,1397.6,16,151.4,20150530,FR,POS,6,30,19911011,167,M,Preferencial,42,3640.0,857.1,1,,,,7,63.0,5254.1,2329.8
5020033725,1,2155.7,21,0.6,20150523,US,MCI,6,23,20041229,452,F,Preferencial,78,4901.3,1428.6,2,5657.48692,2828.74346,2828.74346,1,,2828.7,0.6
5171788387,1,2471.1,14,409.6,20150522,US,POS,5,22,19970624,850,M,Preferencial,37,4801.8,1714.3,6,2156.597,2694.999192,5224.9877,7,19.6,2828.7,4274.6
8010237279,0,2730.8,8,104.3,20150519,US,POS,2,19,19910701,859,M,Preferencial,57,1142.9,6571.4,5,233.65989,2875.458262,5254.11381,7,66.7,2828.7,1133.3
3079786670,0,2.9,12,409.6,20150527,US,POS,3,27,20090504,582,M,Preferencial,39,5708.6,2857.1,2,2594.63568,648.6572135,648.6572135,7,94.0,2828.7,153.2
5271777582,0,28.6,10,170.1,20150516,US,POS,6,16,19971029,310,M,Personal Plus,39,1714.3,571.4,2,11314.97384,2828.74346,2828.74346,3,66.5,2828.7,398.8
3571786780,0,28.6,17,151.4,20150503,PR,POS,0,3,20000405,430,M,Personal Plus,39,3179.9,314.3,2,429.7638,152.443859,152.443859,4,39.2,152.4,391.9
6771786780,0,28.6,17,151.4,20150503,PR,POS,0,3,20000405,430,M,Personal Plus,39,3179.9,314.3,2,429.7638,152.443859,152.443859,4,39.2,152.4,391.9
2449765300,0,286.2,23,331.1,20150521,US,MCI,4,21,19971009,524,F,PYME,44,54328.1,59922.1,2,5657.48692,2828.74346,2828.74346,2,331.5,2828.7,331.5
6032703423,0,286.5,17,381.5,20150505,US,POS,2,5,19930607,86,F,Personal Plus,48,2000.0,1314.3,2,5657.48692,2828.74346,2828.74346,2,381.5,2828.7,352.4
4738852658,0,28.7,8,132.3,20150518,PA,POS,1,18,19970610,760,F,Personal Plus,61,2000.0,1428.6,2,2828.74346,2828.74346,2828.74346,3,75.1,648.7,3.5
71018433653,1,28.8,5,155.5,20150507,US,ATM_INT,4,7,20090120,186,F,Personal Plus,25,362.6,100.0,1,,,,3,121.3,2828.7,66.4
8437837900,0,288.1,23,211.3,20150501,US,POS,5,1,19830520,850,F,Preferencial,59,1714.3,857.1,2,5657.48692,2828.74346,2828.74346,7,18.5,2828.7,1736.4
9037837900,0,288.1,23,211.3,20150501,US,POS,5,1,19830520,850,F,Preferencial,59,1714.3,857.1,2,5657.48692,2828.74346,2828.74346,7,18.5,2828.7,1736.4
5098552025,0,28.8,8,6.4,20150506,US,MCI,3,6,19971016,344,M,Personal Plus,45,1028.6,371.4,1,,,,2,6.4,2828.7,12.8
5679363245,1,288.5,21,756.6,20150526,CR,ATM_INT,2,26,19960802,567,M,Personal Plus,50,4228.3,1285.7,3,11543.61415,3847.869313,5768.95266,7,163.7,921.9,268.9
3430270547,0,28.9,22,0.6,20150521,US,MCI,4,21,19931101,70,F,Personal Plus,56,4285.7,1714.3,1,,,,1,,2828.7,0.6
5022655718,0,28.9,17,38.2,20150501,US,POS,5,1,20020924,434,F,Personal Plus,33,456.0,42.9,1,,,,2,38.2,2828.7,76.4
8422655718,0,28.9,17,38.2,20150501,US,POS,5,1,20020924,434,F,Personal Plus,33,456.0,42.9,1,,,,2,38.2,2828.7,76.4
2364560,0,29.0,17,0.6,20150511,US,POS,1,11,20101117,191,F,Personal Plus,33,421.0,142.9,1,,,,1,,2828.7,0.6
1737712107,0,289.6,22,4.9,20150523,US,ATM_INT,6,23,19960913,20,F,Personal Plus,36,857.1,285.7,1,,,,2,4.9,2828.7,4.9
387709424,0,289.9,17,101.7,20150513,US,MCI,3,13,19990405,601,M,Personal Plus,36,1328.6,714.3,1,,,,3,58.9,2828.7,232.3
578125144,0,29.0,17,151.4,20150530,US,MCI,6,30,20110919,611,M,Preferencial,36,5428.6,3142.9,2,214.88154,152.443859,152.443859,7,71.3,2828.7,1426.9
7417140770,0,290.0,22,96.5,20150523,US,ATM_INT,6,23,19971015,597,M,Emprendedor,70,1228.6,571.4,1,,,,3,88.4,2828.7,795.3
160359630,0,290.3,19,248.3,20150523,US,MCI,6,23,20031001,820,F,Emprendedor,41,3471.4,571.4,1,,,,2,248.3,2828.7,496.6
332541868,0,29.0,14,0.6,20150505,US,POS,2,5,20110728,616,F,Personal,59,153.0,0.0,1,,,,1,,2828.7,0.6
9571700131,0,29.0,13,367.7,20150522,US,POS,5,22,19970825,279,M,Personal Plus,47,857.1,371.4,1,,,,17,122.5,2828.7,6368.9
1116832975,0,291.2,17,486.0,20150520,US,MCI,3,20,19960716,813,M,Preferencial,41,4571.4,0.0,1,,,,5,182.7,2828.7,1826.8
41128415024,0,29.1,10,5.8,20150529,US,POS,5,29,20101216,272,M,Personal,27,0.0,0.0,2,8486.2338,2828.74346,2828.74346,2,5.8,2828.7,11.7
3171750441,0,29.1,17,619.0,20150505,US,POS,2,5,19961018,245,M,Preferencial,40,4046.4,714.3,1,,,,7,59.2,2828.7,1658.8
6643733526,0,29.1,13,218.9,20150504,US,POS,1,4,19921209,222,F,Personal Plus,43,571.4,0.0,2,5657.48692,2828.74346,2828.74346,6,59.8,2828.7,1613.6
6943733526,0,29.1,13,218.9,20150504,US,POS,1,4,19921209,222,F,Personal Plus,43,571.4,0.0,2,5657.48692,2828.74346,2828.74346,6,59.8,2828.7,1613.6
6379625987,0,292.0,16,50.3,20150504,US,POS,1,4,19960119,634,M,Preferencial,42,4142.9,2857.1,2,16972.4676,2828.74346,2828.74346,2,5.3,2828.7,1.6
6479625987,0,292.0,16,50.3,20150504,US,POS,1,4,19960119,634,M,Preferencial,42,4142.9,2857.1,2,16972.4676,2828.74346,2828.74346,2,5.3,2828.7,1.6
3351728262,0,29.2,18,0.6,20150501,PR,POS,5,1,19961017,699,F,Personal Plus,52,1771.4,771.4,1,,,,1,,152.4,0.6
9151728262,0,29.2,18,0.6,20150501,PR,POS,5,1,19961017,699,F,Personal Plus,52,1771.4,771.4,1,,,,1,,152.4,0.6
3639444661,1,29.2,16,25.8,20150521,US,POS,4,21,19911101,505,F,Personal Plus,42,1428.6,1428.6,2,2828.74346,2828.74346,2828.74346,4,16.7,2828.7,166.7
3975105268,0,29.3,15,151.4,20150518,US,POS,1,18,20050103,860,M,Personal Plus,30,628.6,514.3,2,336.194962,1518.1588,1518.1588,5,67.3,2828.7,87.3
3171785880,0,293.2,4,286.6,20150525,US,ATM_INT,1,25,20021206,551,M,Personal Plus,36,400.0,171.4,1,,,,5,59.5,2828.7,654.5
8116832975,0,293.8,20,486.0,20150520,US,MCI,3,20,19960716,813,M,Preferencial,41,4571.4,0.0,1,,,,5,182.7,2828.7,1826.8
9052886044,1,29.5,3,50.3,20150505,US,ATM_INT,2,5,20040920,674,F,Personal Plus,33,1714.3,85.7,1,,,,5,16.6,2828.7,498.2
3242108697,0,29.5,12,110.8,20150519,US,POS,2,19,19980420,73,F,Preferencial,41,2579.6,285.7,1,,,,4,4.2,2828.7,321.3
2382108,0,295.3,12,38.2,20150530,US,MCI,6,30,20100708,498,M,Preferencial,35,6041.0,2857.1,5,3114.1817,311.41817,685.631377,3,18.3,2828.7,2.9
2279645916,0,29.5,17,411.7,20150513,US,MCI,3,13,19950317,158,M,Preferencial,41,2000.0,714.3,2,5657.48692,2828.74346,2828.74346,12,13.2,2828.7,325.5
3443071124,0,295.7,21,0.6,20150503,US,MCI,0,3,19860710,319,F,Preferencial,51,11714.3,5714.3,3,13473.88992,1224.899648,2395.1668,1,,2828.7,0.6
3743071124,0,295.7,21,0.6,20150503,US,MCI,0,3,19860710,319,F,Preferencial,51,11714.3,5714.3,3,13473.88992,1224.899648,2395.1668,1,,2828.7,0.6
3452265314,1,295.7,19,405.5,20150505,US,POS,2,5,19970626,570,F,Preferencial,38,3428.6,1771.4,3,396.557968,1953.278984,2828.74346,3,221.8,2828.7,887.4
7418616986,0,296.0,15,180.1,20150515,US,MCI,5,15,20050421,634,M,Preferencial,34,1428.6,1085.7,1,,,,11,48.8,2828.7,267.5
4043105229,1,296.1,2,418.1,20150527,US,ATM_INT,3,27,19990508,311,F,Personal Plus,36,2000.0,1142.9,2,1124.448532,562.2242658,562.2242658,8,125.5,2828.7,28.3
167709424,0,29.7,17,101.7,20150513,US,MCI,3,13,19990405,601,M,Personal Plus,36,1328.6,714.3,1,,,,3,58.9,2828.7,232.3
2221700791,0,297.1,16,14.6,20150526,US,POS,2,26,19740401,4,F,Preferencial,57,8571.4,1000.0,2,2828.74346,2828.74346,2828.74346,2,14.6,2828.7,14.6
8628899327,0,297.4,13,81.8,20150528,US,ATM_INT,4,28,19920521,68,F,Personal Plus,57,1201.5,942.9,1,,,,2,81.8,2828.7,139.6
2341673693,0,29.9,0,409.6,20150503,US,MCI,0,3,19721001,156,F,Preferencial,59,3428.6,2285.7,1,,,,3,277.9,2828.7,1667.2
7541673693,0,29.9,0,409.6,20150503,US,MCI,0,3,19721001,156,F,Preferencial,59,3428.6,2285.7,1,,,,3,277.9,2828.7,1667.2
5243166573,0,29.9,20,15.5,20150518,US,POS,1,18,20010621,122,F,Emprendedor,34,2571.4,571.4,2,25458.69114,2828.74346,2828.74346,4,11.4,2828.7,12.3
4970557880,1,298.8,17,151.4,20150530,US,MCI,6,30,19860801,600,M,Preferencial,52,6571.4,2773.4,2,211.445686,15.722843,15.722843,3,2.4,2828.7,47.2
1343166573,0,29.9,20,15.5,20150518,US,POS,1,18,20010621,122,F,Emprendedor,34,2571.4,571.4,2,25458.69114,2828.74346,2828.74346,4,11.4,2828.7,12.3
7918616986,0,299.3,23,180.1,20150515,US,MCI,5,15,20050421,634,M,Preferencial,34,1428.6,1085.7,1,,,,11,48.8,2828.7,267.5
6270829256,0,29.9,17,417.1,20150505,US,POS,2,5,20130705,486,M,Preferencial,38,16514.3,3000.0,2,16972.4676,2828.74346,2828.74346,4,221.2,2828.7,1327.0
69900759953,1,30.0,19,0.6,20150504,US,ATM_INT,1,4,20140826,202,,Emprendedor,133,0.0,0.0,1,,,,1,,2828.7,0.6
7538433160,0,30.0,18,0.6,20150520,US,MCI,3,20,20130408,967,F,PYME,74,9142.9,1428.6,1,,,,1,,2828.7,0.6
7598543791,0,30.0,20,336.0,20150519,US,MCI,2,19,19920505,850,M,Preferencial,46,16800.0,1301.4,1,,,,8,62.7,2828.7,3137.1
2070567110,0,30.0,16,292.2,20150524,US,MCI,0,24,19870109,245,M,Preferencial,48,4665.3,1166.3,3,681.65169,17.411349,2395.1668,13,58.3,2828.7,2389.8
8116832975,0,300.0,16,486.0,20150520,US,MCI,3,20,19960716,813,M,Preferencial,41,4571.4,0.0,1,,,,5,182.7,2828.7,1826.8
2651604257,1,3.0,15,186.8,20150523,US,POS,6,23,20031205,101,F,Personal Plus,57,2828.6,1285.7,1,,,,3,121.7,2828.7,486.7
971591342,0,300.4,18,151.4,20150519,US,MCI,2,19,19931124,929,M,Preferencial,54,5714.3,0.0,1,,,,7,53.6,2828.7,1822.3
3179692239,0,30.1,22,151.4,20150516,US,MCI,6,16,20020613,675,M,Preferencial,40,1142.9,371.4,2,5657.48692,2828.74346,2828.74346,7,97.4,2828.7,1266.5
1152007621,0,301.5,18,409.6,20150501,US,POS,5,1,19961028,152,F,Preferencial,44,5142.9,2285.7,2,158.21455,5254.11381,5254.11381,2,49.6,2828.7,1228.7
9552007621,0,301.5,18,409.6,20150501,US,POS,5,1,19961028,152,F,Preferencial,44,5142.9,2285.7,2,158.21455,5254.11381,5254.11381,2,49.6,2828.7,1228.7
8330270547,0,301.5,21,0.6,20150521,US,MCI,4,21,19931101,70,F,Personal Plus,56,4285.7,1714.3,1,,,,1,,2828.7,0.6
2679454028,0,301.8,17,19.8,20150529,US,MCI,5,29,20000222,152,M,Preferencial,47,10571.4,5142.9,5,339.637,2825.5256,5189.549753,5,12.9,2828.7,141.7
7343183911,0,30.3,11,32.2,20150528,DO,POS,4,28,20110223,542,F,Personal Plus,32,290.5,42.9,1,,,,5,8.3,14.3,173.5
6271315454,0,3.0,14,411.6,20150503,US,MCI,0,3,19990521,543,M,Personal Plus,35,1747.8,257.1,1,,,,20,77.3,2828.7,4326.8
